admin_dong_code,sgg_nm,admin_dong_name,duvi_year,store_adm_code,store_시도명,store_자치구,store_행정동,store_연도,store_총 업소수,store_과학·기술 수,store_교육 수,store_보건의료 수,store_부동산 수,store_소매 수,store_수리·개인 수,store_숙박 수,store_시설관리·임대 수,store_예술·스포츠 수,store_음식 수,store_source_year,store_is_latest_substitute,population_adm_cd,population_adm_nm,population_year,population_population,population_pop_change_yoy,population_pop_change_base,population_pop_index,population_decline_level,population_source_year,population_is_latest_substitute,housing_type,housing_type_ko,housing_lawd_cd,housing_umd_nm,housing_year,housing_partial_year,housing_annual_total_rent_count,housing_annual_jeonse_count,housing_annual_trade_count,housing_annual_median_jeonse_deposit,housing_annual_avg_jeonse_deposit,housing_annual_median_trade_price,housing_annual_avg_trade_price,housing_jeonse_to_trade_ratio,housing_jeonse_ratio_level,housing_ratio_available,housing_rent_count_base,housing_jeonse_count_base,housing_jeonse_deposit_base,housing_trade_count_base,housing_trade_price_base,housing_rent_avg_building_age,housing_trade_avg_building_age,housing_combined_avg_building_age,housing_admin_match_source,housing_admin_match_address,housing_admin_match_lat,housing_admin_match_lon,housing_source_year,housing_is_latest_substitute,life_childcare_count,life_kindergarten_count,life_elementary_school_count,life_middle_school_count,life_high_school_count,life_school_count,life_education_facility_count,life_childcare_education_facility_count,life_hospital_count,life_emergency_medical_count,life_public_health_count,life_medical_facility_count,life_library_count,life_public_library_count,life_culture_facility_count,life_social_welfare_count,life_welfare_facility_count,life_elderly_welfare_count,life_child_welfare_count,life_disabled_welfare_count,life_mental_welfare_count,life_family_welfare_count,life_homeless_welfare_count,life_facility_count,life_safety_facility_included,life_safety_facility_note,life_childcare_education_score,life_medical_score,life_culture_score,life_welfare_score,life_childcare_education_ratio,life_medical_ratio,life_culture_ratio,life_welfare_ratio,life_facility_score,life_facility_grade,life_facility_grade_label,life_source_period,life_is_static_supplement,bus_stop_count,bus_row_count,bus_ride_count_sum,bus_alight_count_sum,bus_total_flow_count,bus_ride_minus_alight_sum,bus_alight_minus_ride_sum,bus_abs_imbalance_sum,bus_ride_ratio,bus_alight_ratio,bus_net_outflow_ratio,bus_net_flow_type,bus_observed_days_mean,bus_raw_row_count_sum,bus_ride_more_stop_count,bus_alight_more_stop_count,bus_balanced_stop_count,bus_data_start_date,bus_data_end_date,bus_data_year,bus_data_note,bus_source_period,bus_is_static_supplement,subway_station_count,subway_row_count,subway_ride_count_sum,subway_alight_count_sum,subway_total_flow_count,subway_net_inflow_sum,subway_abs_net_inflow_sum,subway_observed_days_mean,subway_net_inflow_station_count,subway_net_outflow_station_count,subway_balanced_station_count,subway_net_inflow_ratio,subway_data_start_date,subway_data_end_date,subway_data_year,subway_data_note,subway_source_period,subway_is_static_supplement,sdot_sensor_count,sdot_row_count,sdot_visitor_sum,sdot_visitor_daily_avg_mean,sdot_visitor_daily_avg_median,sdot_zscore_value_mean,sdot_zscore_value_max,sdot_observed_records_sum,sdot_observed_days_mean,sdot_visitor_min,sdot_visitor_max,sdot_data_start_date,sdot_data_end_date,sdot_data_year,sdot_data_note,sdot_source_period,sdot_is_static_supplement,energy_complex_count,energy_row_count,energy_observed_months_mean,energy_observed_months_median,energy_hheat_period_avg_mean,energy_hheat_period_avg_median,energy_hwaterHot_period_avg_mean,energy_hwaterHot_period_avg_median,energy_hgas_period_avg_mean,energy_hgas_period_avg_median,energy_helect_period_avg_mean,energy_helect_period_avg_median,energy_hwaterCool_period_avg_mean,energy_hwaterCool_period_avg_median,energy_heat_cost_period_avg_mean,energy_heat_cost_period_avg_median,energy_waterHot_cost_period_avg_mean,energy_waterHot_cost_period_avg_median,energy_gas_cost_period_avg_mean,energy_gas_cost_period_avg_median,energy_elect_cost_period_avg_mean,energy_elect_cost_period_avg_median,energy_waterCool_cost_period_avg_mean,energy_waterCool_cost_period_avg_median,energy_total_cost_period_avg_mean,energy_total_cost_period_avg_median,energy_data_start_month,energy_data_end_month,energy_data_year,energy_data_note,energy_source_period,energy_is_static_supplement,duvi_year_rule,living_유입_생활인구,living_순유입_생활인구,living_population_match_status,living_population_missing_reason,score__store_총 업소수,score__store_음식 수,score__store_소매 수,score__store_예술·스포츠 수,score__store_숙박 수,domain_score__상권,domain_variable_count__상권,score__population_population,score__population_pop_change_yoy,score__population_pop_change_base,score__population_pop_index,score__population_decline_level,domain_score__인구,domain_variable_count__인구,score__housing_annual_trade_count,score__housing_annual_total_rent_count,score__housing_jeonse_to_trade_ratio,score__housing_combined_avg_building_age,domain_score__주택시장_주거위험,domain_variable_count__주택시장_주거위험,score__life_facility_score,domain_score__생활시설,domain_variable_count__생활시설,score__bus_total_flow_count,domain_score__버스교통,domain_variable_count__버스교통,score__subway_total_flow_count,domain_score__지하철교통,domain_variable_count__지하철교통,score__sdot_visitor_daily_avg_mean,domain_score__SDOT유동,domain_variable_count__SDOT유동,score__energy_helect_period_avg_mean,score__energy_total_cost_period_avg_mean,domain_score__에너지,domain_variable_count__에너지,score__living_유입_생활인구,score__living_순유입_생활인구,domain_score__생활인구,domain_variable_count__생활인구,duvi_score,duvi_domain_count_used,duvi_variable_count_used,duvi_grade,duvi_grade_label
11250540,강동구,명일2동,2024,11250540.0,서울특별시,강동구,명일2동,2024.0,922.0,63.0,264.0,52.0,37.0,173.0,77.0,1.0,17.0,47.0,191.0,2024,N,11250540.0,명일2동,2024.0,16081,-1.45,-2.97,97.03,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2,0,1,3,7,15,62,0,0,62,0,0,0,5,5,3,2,0,0,0,0,82,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,64.08,74.06,28.52,36.62,18.29,75.61,0.0,6.1,50.82,3.0,보통,latest/static 생활시설,Y,1,1,33779,16827,50606,16952,-16952,16952,66.75,33.25,33.5,ride_more_than_alight,61.0,122,1,0,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1145732,1113863,2259595,-31869,31869,61.0,0,2,0,-1.41,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,4196369.86,-14204.71999999974,matched,,6.3412,6.5988,6.2047,12.7371,0.2865,6.4337,5,31.0137,11.1077,23.8149,23.8149,,22.4378,4,,,,,,0,47.4113,47.4113,1,0.1827,0.1827,1,12.1323,12.1323,1,,,0,,,,0,9.3498,29.265,19.3074,2,17.9842,6,14,5,다소 낮음
11250550,강동구,고덕1동,2024,11250550.0,서울특별시,강동구,고덕1동,2024.0,437.0,28.0,91.0,10.0,38.0,81.0,58.0,2.0,13.0,16.0,100.0,2024,N,11250550.0,고덕1동,2024.0,23191,-0.4,-8.88,91.12,,2024,N,apartment,아파트,11740.0,고덕동,2024.0,false,2876.0,1721.0,630.0,32787.5,33125.755,106925.0,106598.85250000001,59.7825,보통,true,-27.49,-40.93,19.055,693.5799999999999,0.6024999999999991,16.16,19.4575,17.81,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강동구 고덕동,37.55634695303712,127.14559999326372,2024.0,N,8,2,2,2,1,5,7,15,15,0,0,15,0,0,0,10,10,3,1,6,0,0,0,40,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,64.08,13.73,28.52,68.9,37.5,37.5,0.0,25.0,43.81,4.0,부족,latest/static 생활시설,Y,3,3,10594,33202,43796,-22608,22608,22608,24.19,75.81,-51.62,alight_more_than_ride,61.0,440,0,3,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1093404,1027111,2120515,-66293,66293,61.0,0,2,0,-3.13,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,3962049.33,-14576.049999999814,matched,,2.8384,3.4047,2.498,4.336,0.5731,2.73,5,44.7422,11.4347,22.3449,22.3449,,25.2167,4,25.9336,16.0691,55.8224,83.4261,45.3128,4,39.1253,39.1253,1,0.1581,0.1581,1,11.3855,11.3855,1,,,0,,,,0,8.7319,29.2163,18.9741,2,20.4147,7,18,4,보통
11250560,강동구,고덕2동,2024,11250560.0,서울특별시,강동구,고덕2동,2024.0,840.0,108.0,96.0,32.0,91.0,135.0,98.0,1.0,31.0,27.0,221.0,2024,N,11250560.0,고덕2동,2024.0,25022,11.55,15.7,115.7,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,2,1,2,5,7,22,41,0,0,41,1,1,1,6,6,1,1,4,0,0,0,70,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,87.56,53.87,75.59,44.6,31.43,58.57,1.43,8.57,65.4,2.0,풍부,latest/static 생활시설,Y,8,8,40481,91544,132025,-51063,51063,63043,30.66,69.34,-38.68,alight_more_than_ride,61.0,732,2,6,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,4774355.77,-12015.44000000041,matched,,5.749,7.6518,4.6737,7.3171,0.2865,5.1356,5,48.2777,15.157,28.4584,28.4584,,30.0879,4,,,,,,0,64.6454,64.6454,1,0.4767,0.4767,1,0.0,0.0,1,,,0,,,,0,10.874,29.5521,20.2131,2,20.0931,6,14,4,보통
11250580,강동구,암사2동,2024,11250580.0,서울특별시,강동구,암사2동,2024.0,486.0,25.0,57.0,31.0,29.0,85.0,70.0,9.0,10.0,37.0,133.0,2024,N,11250580.0,암사2동,2024.0,14249,-1.37,-4.38,95.62,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,2,0,0,2,4,15,37,0,0,37,0,0,0,2,2,1,1,0,0,0,0,54,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,64.08,47.42,28.52,12.79,27.78,68.52,0.0,3.7,38.2,4.0,부족,latest/static 생활시설,Y,16,16,384427,304364,688791,80063,-80063,217531,55.81,44.19,11.62,ride_more_than_alight,61.0,3300,9,7,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,1002329,928554,1930883,-73775,73775,61.0,0,1,0,-3.82,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,3100291.12,-36384.72999999998,matched,,3.1923,4.563,2.6591,10.0271,2.5788,4.6041,5,27.4763,11.1326,23.4642,23.4642,,21.3843,4,,,,,,0,32.4941,32.4941,1,2.4869,2.4869,1,10.3673,10.3673,1,,,0,,,,0,6.4593,26.3564,16.4079,2,14.6241,6,14,6,낮음
11250590,강동구,암사3동,2024,11250590.0,서울특별시,강동구,암사3동,2024.0,449.0,67.0,74.0,10.0,28.0,105.0,59.0,0.0,37.0,6.0,63.0,2024,N,11250590.0,암사3동,2024.0,16256,-1.25,-6.87,93.13,,2024,N,apartment,아파트,11740.0,암사동,2024.0,false,3853.0,1993.0,693.0,26786.1875,28295.8625,67875.0,71824.86499999999,61.114999999999995,보통,true,-3.5699999999999985,-63.83,8.8225,699.26,-16.1,19.8625,25.1175,22.49,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강동구 암사동,37.55613315754502,127.13738857874084,2024.0,N,7,1,0,2,1,3,4,11,19,0,0,19,0,0,0,3,3,1,1,1,0,0,0,33,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,21.6,28.52,20.54,33.33,57.58,0.0,9.09,26.67,5.0,매우 부족,latest/static 생활시설,Y,7,7,654361,420662,1075023,233699,-233699,492013,60.87,39.13,21.74,ride_more_than_alight,61.0,2283,3,4,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,14795,547.963,547.963,-1.2127,-1.2127,3799,27.0,0.0,93.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,3974070.84,-24693.649999999907,matched,,2.925,2.106,3.4649,1.626,0.0,2.0244,5,31.3516,11.1699,22.8448,22.8448,,22.0528,4,28.5477,21.5855,54.5497,72.613,44.3239,4,18.8652,18.8652,1,3.8815,3.8815,1,0.0,0.0,1,1.0249,1.0249,1,,,,0,8.7636,27.8895,18.3266,2,13.8124,8,19,7,매우 낮음
11250610,강동구,천호1동,2024,11250610.0,서울특별시,강동구,천호1동,2024.0,931.0,57.0,72.0,36.0,42.0,235.0,143.0,9.0,50.0,36.0,251.0,2024,N,11250610.0,천호1동,2024.0,24925,-1.72,-6.12,93.88,,2024,N,apartment,아파트,11740.0,천호동,2024.0,false,7259.0,2836.0,1102.0,25730.0,27302.475000000002,55431.25,75950.32999999999,66.1975,보통,true,0.25000000000000355,-96.13,4.5825,285.07000000000005,-0.3200000000000003,18.125,22.075,20.1025,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강동구 천호동,37.54554267806451,127.1354863287803,2024.0,N,11,1,2,2,1,5,6,17,41,0,1,42,0,0,0,18,18,11,4,3,0,0,0,77,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,71.71,55.87,28.52,92.72,22.08,54.55,0.0,23.38,62.21,2.0,풍부,latest/static 생활시설,Y,1,1,13532,7393,20925,6139,-6139,6139,64.67,35.33,29.34,ride_more_than_alight,61.0,122,1,0,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,119405,3316.8056,3316.8056,-0.8716,-0.8716,5100,36.0,0.0,110.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5874312.94,-29601.71999999974,matched,,6.4062,8.7048,8.7027,9.7561,2.5788,7.2297,5,48.0904,11.0235,23.0314,23.0314,,26.2942,4,45.5187,40.8164,49.6952,78.1293,53.5399,4,60.8747,60.8747,1,0.0756,0.0756,1,0.0,0.0,1,6.2037,6.2037,1,,,,0,13.7747,27.2459,20.5103,2,21.841,8,19,4,보통
11250630,강동구,천호3동,2024,11250630.0,서울특별시,강동구,천호3동,2024.0,1288.0,97.0,53.0,51.0,83.0,317.0,169.0,28.0,69.0,48.0,373.0,2024,N,11250630.0,천호3동,2024.0,25906,1.24,-0.9,99.1,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,1,0,1,4,11,59,0,0,59,1,1,1,10,10,4,2,2,0,0,1,81,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,72.18,75.59,68.9,13.58,72.84,1.23,12.35,63.17,2.0,풍부,latest/static 생활시설,Y,5,5,201385,293038,494423,-91653,91653,96915,40.73,59.27,-18.54,alight_more_than_ride,61.0,1373,1,4,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,6157784.6,-40518.62999999989,matched,,8.9845,12.987,12.0064,13.0081,8.0229,11.0018,5,49.9846,11.9456,24.3297,24.3297,,27.6474,4,,,,,,0,62.0095,62.0095,1,1.7852,1.7852,1,0.0,0.0,1,,,0,,,,0,14.5223,25.8143,20.1683,2,20.4354,6,14,4,보통
11250650,강동구,성내1동,2024,11250650.0,서울특별시,강동구,성내1동,2024.0,1201.0,244.0,112.0,35.0,56.0,205.0,92.0,6.0,63.0,49.0,339.0,2024,N,11250650.0,성내1동,2024.0,18416,-1.55,-5.1,94.9,,2024,N,apartment,아파트,11740.0,성내동,2024.0,false,4998.0,1938.0,516.0,26538.5,26830.4125,83881.25,78085.26000000001,56.4725,보통,true,56.28,-50.11,3.0425,354.59000000000003,14.1275,18.0125,22.1025,20.057499999999997,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강동구 성내동,37.53025060805541,127.12995313109712,2024.0,N,10,1,2,1,0,3,4,14,35,0,0,35,0,0,0,8,8,5,1,2,0,0,0,57,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,57.63,43.31,28.52,57.28,24.56,61.4,0.0,14.04,46.68,3.0,보통,latest/static 생활시설,Y,1,1,124,9245,9369,-9121,9121,9121,1.32,98.68,-97.35,alight_more_than_ride,61.0,122,0,1,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,663219,675918,1339137,12699,12699,61.0,1,0,0,0.95,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,107141,2976.1389,2976.1389,-0.9136,-0.9136,5100,36.0,0.0,103.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5655110.7,3287.4700000006706,matched,,8.3562,11.7936,7.494,13.2791,1.7192,8.5284,5,35.5223,11.0765,23.2851,23.2851,,23.2922,4,21.2033,28.0504,58.9839,78.2332,46.6177,4,42.5177,42.5177,1,0.0338,0.0338,1,7.1901,7.1901,1,5.5665,5.5665,1,,,,0,13.1967,31.5589,22.3778,2,19.5155,8,19,5,다소 낮음
11250660,강동구,성내2동,2024,11250660.0,서울특별시,강동구,성내2동,2024.0,1437.0,153.0,88.0,48.0,107.0,298.0,235.0,15.0,67.0,52.0,374.0,2024,N,11250660.0,성내2동,2024.0,23895,2.71,-0.55,99.45,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,8,72,0,0,72,0,0,0,10,10,4,2,2,1,0,0,90,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,20.07,80.63,28.52,68.9,8.89,80.0,0.0,11.11,49.53,3.0,보통,latest/static 생활시설,Y,5,5,232565,288971,521536,-56406,56406,116398,44.59,55.41,-10.82,alight_more_than_ride,61.0,854,3,2,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,6011934.69,-56352.32999999914,matched,,10.0607,13.0221,11.2409,14.0921,4.298,10.5428,5,46.1016,12.4034,24.4168,24.4168,,26.8346,4,,,,,,0,45.8865,45.8865,1,1.8831,1.8831,1,0.0,0.0,1,,,0,,,,0,14.1377,23.7379,18.9378,2,17.3475,6,14,5,다소 낮음
11250670,강동구,성내3동,2024,11250670.0,서울특별시,강동구,성내3동,2024.0,1842.0,167.0,154.0,96.0,142.0,336.0,227.0,31.0,64.0,106.0,519.0,2024,N,11250670.0,성내3동,2024.0,21408,-1.95,-5.62,94.38,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,0,0,0,2,9,116,0,1,117,1,1,1,9,9,3,2,2,0,0,0,136,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,25.0,93.19,75.59,63.15,6.62,86.03,0.74,6.62,64.23,2.0,풍부,latest/static 생활시설,Y,3,3,49248,70561,119809,-21313,21313,30519,41.11,58.89,-17.79,alight_more_than_ride,61.0,1041,1,2,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,284904,279586,564490,-5318,5318,61.0,0,1,0,-0.94,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,9443011.34,-46173.960000000894,matched,,12.9857,18.1116,12.772,28.7263,8.8825,16.2956,5,41.2995,10.9519,23.1557,23.1557,,24.6407,4,,,,,,0,63.2624,63.2624,1,0.4326,0.4326,1,3.0309,3.0309,1,,,0,,,,0,23.1858,25.0727,24.1292,2,21.9652,6,14,4,보통
11250700,강동구,둔촌1동,2024,11250700.0,서울특별시,강동구,둔촌1동,2024.0,44.0,2.0,6.0,2.0,4.0,19.0,6.0,0.0,1.0,1.0,3.0,2024,N,11250700.0,둔촌1동,2024.0,19,-26.92,-47.22,52.78,,2024,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,1,1,4,4,11,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,44,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,41.55,28.52,2.11,25.0,75.0,0.0,0.0,27.05,5.0,매우 부족,latest/static 생활시설,Y,5,5,339535,215435,554970,124100,-124100,222146,61.18,38.82,22.36,ride_more_than_alight,61.0,2053,3,2,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,847545,838118,1685663,-9427,9427,61.0,0,1,0,-0.56,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,168503,4680.6389,4680.6389,-0.7036,-0.7036,5100,36.0,0.0,160.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,4601786.22,-100643.12999999987,matched,,0.0,0.0,0.0,0.271,0.0,0.0542,5,0.0,3.1741,12.809,12.809,,7.198,4,,,,,,0,19.3144,19.3144,1,2.0038,2.0038,1,9.0507,9.0507,1,8.7546,8.7546,1,,,,0,10.4189,17.9298,14.1744,2,8.65,7,15,7,매우 낮음
